@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric
@attribute outputs-16 numeric
@attribute outputs-17 numeric
@attribute outputs-18 numeric
@attribute outputs-19 numeric
@attribute outputs-20 numeric
@attribute outputs-21 numeric
@attribute outputs-22 numeric
@attribute outputs-23 numeric
@attribute outputs-24 numeric
@attribute outputs-25 numeric
@attribute outputs-26 numeric
@attribute outputs-27 numeric

@data
70,'2018/05/10 09:47:18:785',3,-46.800293,403.006287,75.904388,4.246948,438.049194,93.608536,102.773468,422.549438,98.30098,175.640396,416.488617,95.759338,210.835281,407.856964,89.917587,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,'2018/05/10 09:47:18:836',3,-46.634857,399.862549,76.739304,8.517578,436.59256,94.405418,108.618317,421.960815,98.735825,181.058167,416.547333,95.929504,213.275055,408.365845,90.052048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,'2018/05/10 09:47:40:497',4,481.425262,412.177124,10.835041,411.706604,410.234894,23.384212,345.26062,411.47525,24.192806,351.553497,405.986542,22.306957,292.149139,407.5047,17.205589,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,'2018/05/10 09:47:40:546',4,481.539642,412.010132,10.828461,411.779175,410.31955,23.356884,345.351318,411.366028,24.161097,351.576202,405.982056,22.275124,292.265625,407.545135,17.172527,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,'2018/05/10 09:47:40:594',4,481.616882,412.048035,10.820793,411.792206,410.435486,23.325787,345.507385,411.424377,24.122774,351.550568,406.09256,22.235579,292.347626,407.584381,17.132771,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,'2018/05/10 09:47:40:644',4,481.55014,412.026123,10.786697,411.830597,410.610291,23.29056,345.741821,411.476959,24.100533,351.593506,406.196991,22.212971,292.364136,407.65799,17.125912,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,'2018/05/10 09:47:40:691',4,481.29657,412.152344,10.711445,411.993408,410.680328,23.239288,346.047485,411.361267,24.084988,351.717407,406.151398,22.191011,292.312012,407.64502,17.138214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,'2018/05/10 09:47:40:740',4,481.077087,412.151062,10.671295,412.40036,410.563141,23.23691,346.722534,411.365265,24.132868,351.978607,406.247131,22.227192,292.421509,407.858521,17.230953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,'2018/05/10 09:47:40:789',4,481.048462,412.570068,10.662407,412.276123,410.423584,23.201689,346.779266,411.34375,24.086296,351.820496,406.155853,22.168306,292.371246,407.910126,17.172489,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,'2018/05/10 09:47:40:839',4,480.669067,412.993195,10.624176,412.185699,410.579651,23.165825,346.723114,411.305481,24.073914,351.620453,406.372314,22.140562,292.127045,408.214478,17.17141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,'2018/05/10 09:47:40:889',4,478.341553,415.329803,10.163757,412.423645,410.596985,22.857153,347.145813,410.789368,23.960924,351.572144,406.3638,21.968456,291.330688,408.574951,17.203426,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,'2018/05/10 09:47:40:937',4,478.500092,415.266785,10.182076,412.201721,410.964874,22.843874,347.012726,411.294617,23.913952,351.314636,406.804077,21.934105,291.356354,408.882446,17.143631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,'2018/05/10 09:47:40:987',4,478.450073,415.550537,10.127842,412.179504,411.290222,22.790659,347.153351,411.62027,23.857004,351.352081,406.992737,21.88604,291.506531,408.965546,17.101173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,'2018/05/10 09:47:41:037',4,478.334656,415.687531,10.057106,412.255035,411.363129,22.731352,347.342255,411.729919,23.809906,351.41333,407.104919,21.841122,291.573059,408.96109,17.072792,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,'2018/05/10 09:47:41:088',4,477.483673,417.121399,9.820885,412.716187,410.504059,22.536123,347.95343,410.53244,23.720984,351.792877,406.302307,21.697113,291.536011,408.963531,17.054558,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,'2018/05/10 09:47:41:137',4,476.337891,418.518341,9.556908,413.000671,409.854004,22.305283,348.382111,409.483856,23.602142,351.969208,405.772003,21.533638,291.297119,409.101807,17.031979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,'2018/05/10 09:47:41:188',4,476.158722,418.788513,9.486752,413.027435,410.358459,22.259205,348.452881,409.653809,23.56311,352.003845,406.118103,21.50737,291.379211,409.145294,17.013618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,'2018/05/10 09:47:41:237',4,476.062347,419.03949,9.462036,413.071198,410.558441,22.241358,348.497925,409.666107,23.552299,352.052795,406.259521,21.498581,291.426392,409.31958,17.019436,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,'2018/05/10 09:47:41:288',4,475.856628,419.442474,9.406494,413.163544,410.503357,22.188641,348.610718,409.510681,23.520681,352.116089,406.253235,21.460251,291.419098,409.496216,17.013531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,'2018/05/10 09:47:41:337',4,474.946777,419.122131,9.22377,413.340576,410.963165,22.127079,349.024109,409.912659,23.547272,352.300232,406.562958,21.499434,291.297668,409.286987,17.119102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,'2018/05/10 09:47:50:308',5,193.262192,434.635193,45.413895,317.412964,434.162537,67.204018,384.287323,434.253784,69.223282,440.523163,436.24823,65.792358,508.321045,435.533813,57.241474,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,'2018/05/10 09:47:50:356',5,193.570328,434.492462,45.393063,318.67868,434.434052,67.136612,385.590851,434.436951,69.120132,441.703125,436.617249,65.65554,509.17923,435.82959,57.067295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,'2018/05/10 09:47:50:406',5,194.48175,434.692261,45.398876,319.896851,434.716492,67.034431,386.842346,434.803955,68.986427,442.840118,437.044098,65.492958,509.956238,436.164063,56.879177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,'2018/05/10 09:47:50:456',5,195.939819,435.315948,45.512871,320.555664,434.772583,66.962814,387.467041,434.789978,68.90123,443.392487,437.104431,65.395164,510.288086,436.177551,56.772675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,'2018/05/10 09:47:50:504',5,196.596786,435.515045,45.554451,320.898285,434.735107,66.924683,387.794037,434.747437,68.854111,443.700043,437.110901,65.339561,510.456299,436.16864,56.710777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,'2018/05/10 09:47:50:552',5,196.881683,435.684326,45.580601,321.276337,434.733154,66.886505,388.153717,434.712616,68.799286,443.99588,437.102905,65.271324,510.50824,436.133301,56.632446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,'2018/05/10 09:47:50:600',5,196.807144,435.69812,45.511986,321.503754,434.947205,66.811447,388.312927,434.907898,68.713646,444.136871,437.306885,65.17662,510.456726,436.355438,56.535439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,'2018/05/10 09:47:50:649',5,196.726517,435.877319,45.436024,321.601868,435.369537,66.748528,388.440491,435.326965,68.648239,444.184998,437.547729,65.110283,510.462952,436.592224,56.47047,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,'2018/05/10 09:47:50:698',5,196.757584,436.465973,45.405315,321.76886,436.012085,66.700104,388.56369,436.008881,68.59256,444.399139,438.073608,65.046425,510.601898,437.053101,56.399982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,'2018/05/10 09:47:50:746',5,196.805984,437.187378,45.349388,322.051971,436.836609,66.657631,388.885498,436.784515,68.544991,444.703644,438.766937,64.9935,510.883606,437.709564,56.341637,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,'2018/05/10 09:47:50:795',5,197.000336,437.991211,45.37064,322.244141,437.502869,66.645241,389.133148,437.483063,68.522491,444.989624,439.325165,64.959831,511.07901,438.138123,56.299988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,'2018/05/10 09:47:50:845',5,197.115784,438.511444,45.402641,322.256744,437.862335,66.637787,389.297455,437.941406,68.506958,445.1763,439.715912,64.933723,511.180908,438.423309,56.266266,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,'2018/05/10 09:47:50:895',5,196.587616,438.256775,45.33493,322.406006,438.309814,66.61689,389.40332,438.408569,68.476151,445.318787,440.128784,64.893242,511.255798,438.772247,56.216049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,'2018/05/10 09:47:50:945',5,196.702408,438.282532,45.353851,322.283447,438.27887,66.609879,389.309967,438.482605,68.467796,445.260132,440.161285,64.882736,511.267212,438.845032,56.199036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,'2018/05/10 09:47:50:995',5,197.197098,438.628174,45.418243,322.081848,438.089172,66.602615,389.13031,438.457886,68.461426,445.116028,440.079193,64.875938,511.229553,438.839508,56.187447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,'2018/05/10 09:47:51:047',5,197.286697,438.787689,45.426533,321.957092,437.994537,66.594009,389.094482,438.508881,68.452866,444.989685,440.007935,64.86837,511.229919,438.857574,56.173801,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,'2018/05/10 09:47:51:097',5,197.332947,439.116211,45.453136,322.095795,438.212799,66.590805,389.163574,438.635376,68.442398,445.12735,440.207245,64.848114,511.343842,439.000793,56.142517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,'2018/05/10 09:47:51:145',5,197.202774,439.160889,45.408203,322.134277,438.381409,66.571289,389.206818,438.823578,68.424316,445.21167,440.415131,64.829308,511.437073,439.164948,56.124409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,'2018/05/10 09:47:51:195',5,196.374481,438.688965,45.073227,322.327789,438.952423,66.4562,389.311676,439.411682,68.331024,445.410736,441.084167,64.752121,511.792236,439.824799,56.069836,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,'2018/05/10 09:47:51:246',5,196.558624,439.331329,45.08149,322.873566,439.52179,66.487587,389.923401,439.869476,68.360886,446.048553,441.453339,64.778442,512.42627,440.012268,56.092148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,'2018/05/10 09:47:51:296',5,196.675079,439.628723,45.131897,323.155426,439.726166,66.506203,390.295898,440.054626,68.369873,446.424072,441.634369,64.776962,512.737976,440.141907,56.077145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,'2018/05/10 09:47:51:346',5,196.881729,440.086182,45.116264,323.642761,440.023743,66.488358,390.77063,440.316071,68.344261,446.923553,441.801605,64.745102,513.178833,440.242249,56.036663,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,'2018/05/10 09:47:51:396',5,198.450897,441.222473,45.238323,324.405792,440.20459,66.435425,391.51178,440.331146,68.280327,447.590179,441.700104,64.675705,513.832703,440.068787,55.954655,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,'2018/05/10 09:47:51:446',5,200.591385,441.697296,45.172684,324.975525,440.243103,66.262482,391.96167,440.304199,68.126472,448.08609,441.563873,64.54007,514.505371,439.830566,55.843185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,'2018/05/10 09:48:05:579',6,229.945755,433.166809,86.873062,390.865448,391.686676,104.177322,451.483551,396.744263,105.174301,496.607819,385.343689,100.744156,571.451172,414.851959,88.357483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,'2018/05/10 09:48:05:629',6,231.279739,433.385895,86.86908,392.022491,391.485718,104.089447,452.634521,396.605377,105.067604,497.71524,385.298157,100.613724,572.125671,415.030701,88.217468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,'2018/05/10 09:48:05:677',6,232.1129,433.495728,86.830917,392.983124,391.077911,103.993256,453.593475,396.221527,104.961365,498.637146,385.008148,100.485336,572.771301,414.988007,88.098557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,'2018/05/10 09:48:05:727',6,233.641861,431.779877,86.922501,394.461731,390.447754,103.879005,455.082458,395.595886,104.83091,500.039551,384.498566,100.321587,573.81134,414.799164,87.947586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,'2018/05/10 09:48:05:777',6,235.959839,430.899353,86.994339,394.951447,390.97644,103.808228,455.62085,395.98468,104.753998,500.45636,384.744385,100.246231,574.463318,414.792969,87.853653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,'2018/05/10 09:48:05:825',6,236.916031,431.957977,86.919357,395.415833,392.570007,103.797958,456.110626,397.518494,104.73436,500.885162,386.06958,100.248657,575.067566,415.63208,87.797829,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,'2018/05/10 09:48:05:875',6,238.12146,432.315887,86.9021,396.591888,393.26886,103.725769,457.325897,398.140106,104.643463,501.960266,386.615845,100.146469,576.059753,416.054779,87.667679,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,'2018/05/10 09:48:05:925',6,239.920517,433.268097,86.884628,398.16272,394.46637,103.669609,458.925293,399.329163,104.556,503.421051,387.714966,100.050537,577.209961,416.941589,87.51004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,'2018/05/10 09:48:05:975',6,240.98407,433.892212,86.872345,398.698822,395.125366,103.637589,459.485382,399.936035,104.511909,503.893463,388.245209,100.003906,577.658081,417.324799,87.437988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,'2018/05/10 09:48:06:024',6,241.918732,434.430542,86.879578,398.545776,395.352295,103.632767,459.347595,400.104797,104.507111,503.714935,388.365326,99.999603,577.591858,417.372375,87.43203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,'2018/05/10 09:48:06:074',6,243.376953,435.743164,86.884399,397.2164,396.277527,103.676697,458.035522,400.916565,104.56633,502.407288,388.971008,100.092148,576.828125,417.528778,87.508682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,'2018/05/10 09:48:06:124',6,244.225693,436.227203,86.866943,395.697235,396.625824,103.69487,456.496643,401.229675,104.612877,500.985535,389.192963,100.17099,575.911865,417.548676,87.604156,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,'2018/05/10 09:48:06:174',6,242.867599,435.485779,86.819115,394.898041,396.610474,103.701385,455.675171,401.220642,104.636856,500.255432,389.177094,100.209229,575.407104,417.525574,87.660782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,'2018/05/10 09:48:06:225',6,240.537827,434.214539,86.761353,394.724335,396.435394,103.695404,455.489441,401.053833,104.63723,500.107056,389.035339,100.21003,575.300781,417.460022,87.674713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,'2018/05/10 09:48:06:274',6,238.949661,433.736633,86.689102,394.866394,396.206421,103.671211,455.629944,400.815948,104.614716,500.247375,388.822906,100.182213,575.440247,417.33432,87.657837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,'2018/05/10 09:48:06:324',6,238.958786,433.524261,86.664352,395.46225,395.901031,103.623703,456.229584,400.504333,104.56221,500.815704,388.560028,100.115456,575.890991,417.220001,87.599754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,'2018/05/10 09:48:06:375',6,239.462326,433.557434,86.632263,396.261505,395.551086,103.566216,457.03717,400.143036,104.496773,501.572479,388.25473,100.031654,576.489624,417.085236,87.524155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,'2018/05/10 09:48:06:425',6,240.690201,433.589417,86.612938,396.909851,395.11792,103.503998,457.695038,399.68042,104.430954,502.184784,387.84259,99.949356,577.028137,416.840668,87.457748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,'2018/05/10 09:48:06:475',6,241.77681,432.861542,86.698479,398.918091,393.34259,103.432335,459.723602,397.887207,104.3414,504.085175,386.292725,99.799759,578.451538,415.951965,87.359604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,'2018/05/10 09:48:06:525',6,241.559097,433.979858,86.645142,398.737946,393.968689,103.574173,459.547455,398.414856,104.506355,503.956665,386.663818,99.996269,578.900696,415.993469,87.560081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,'2018/05/10 09:48:06:574',6,241.850586,434.507813,86.633072,397.969543,394.088043,103.648941,458.788635,398.388397,104.611801,503.233215,386.516754,100.12635,578.870117,415.636963,87.724091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,'2018/05/10 09:48:06:626',6,242.112061,435.053986,86.575676,397.301514,394.481445,103.685715,458.122803,398.668671,104.674675,502.608765,386.664154,100.216888,578.848572,415.523193,87.832855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,'2018/05/10 09:48:06:676',6,242.249146,435.330688,86.540024,396.94046,394.6763,103.698654,457.762177,398.802399,104.701141,502.267609,386.726379,100.257751,578.82312,415.447601,87.883057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,'2018/05/10 09:48:06:726',6,242.335785,435.675598,86.490929,396.476959,394.999237,103.7145,457.294678,399.068237,104.73291,501.834839,386.906616,100.308701,578.745361,415.451569,87.94165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,'2018/05/10 09:48:06:775',6,241.917694,436.172852,86.388138,395.229523,395.651428,103.742554,456.019867,399.684875,104.792603,500.686523,387.411194,100.406982,578.158325,415.694092,88.05584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,'2018/05/10 09:48:06:825',6,241.15535,436.55722,86.285309,393.635498,396.062561,103.751968,454.398895,400.048767,104.835037,499.18457,387.689728,100.482651,577.220581,415.788147,88.159523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,'2018/05/10 09:48:24:101',7,447.6651,454.752136,3.811344,507.167786,415.29184,25.777315,569.549133,409.914185,28.772547,623.881775,408.386841,26.486992,693.736572,409.251129,19.050848,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,'2018/05/10 09:48:24:148',7,450.164429,452.229797,3.033344,507.075378,415.55304,25.436295,568.978882,411.053101,28.638224,623.674194,409.748474,26.517311,694.806152,410.166138,19.278154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,'2018/05/10 09:48:24:198',7,448.364441,453.079773,3.181087,506.834686,416.789856,25.575754,568.942322,411.683838,28.70046,623.334595,410.62854,26.51671,694.052307,410.721222,19.176054,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,'2018/05/10 09:48:24:248',7,447.973572,459.851379,3.820213,508.031494,421.55191,26.008703,570.31189,413.324219,28.846306,624.018066,411.904877,26.439655,692.512512,409.873627,18.764513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,'2018/05/10 09:48:24:298',7,446.185974,456.51535,3.385254,507.104218,420.280823,25.84301,569.916992,413.468201,28.773687,623.807617,412.377075,26.41666,692.879944,411.127228,18.776009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,'2018/05/10 09:48:24:348',7,446.73996,455.235962,2.87484,505.839172,419.433685,25.611443,568.883911,413.383392,28.718311,622.904419,411.860596,26.524963,692.934875,412.899597,19.065088,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,'2018/05/10 09:48:24:397',7,445.424683,451.792725,2.49752,505.603699,419.532684,25.594442,568.504883,414.055054,28.781073,624.54718,411.28894,26.621197,693.467773,411.148193,19.2269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,'2018/05/10 09:48:24:446',7,443.54068,452.484863,2.626663,505.010651,417.890961,25.57168,568.044373,412.652466,28.757748,623.539185,411.258942,26.643661,693.336182,411.660797,19.290539,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,'2018/05/10 09:48:24:495',7,439.355682,447.265045,2.66061,504.751434,418.963867,26.034449,567.600098,414.545349,29.213202,623.295349,412.615723,27.070236,692.325439,412.533997,19.649061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,'2018/05/10 09:48:24:545',7,436.340302,449.518921,3.025005,505.194824,418.212799,26.064386,567.579712,413.747528,29.098555,623.59375,411.316681,26.844172,691.552856,412.358276,19.328564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,'2018/05/10 09:48:24:593',7,441.885376,448.585144,2.122704,506.178589,417.557007,25.448086,567.838074,412.962616,28.685549,624.044128,410.825165,26.624407,693.51355,411.475525,19.334471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,'2018/05/10 09:48:24:641',7,437.492828,452.867249,3.101307,506.603485,420.495789,26.087488,568.525879,414.031006,29.013475,624.02832,411.072693,26.677229,691.624573,410.33609,19.017891,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,'2018/05/10 09:48:24:690',7,436.897461,450.813202,3.110531,506.457855,420.603973,26.22961,568.406738,413.886414,29.152092,623.999634,410.75528,26.791943,692.401733,408.897919,19.009464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,'2018/05/10 09:48:24:741',7,443.293945,451.140686,2.280594,505.399689,418.303589,25.4914,566.844849,412.023956,28.726561,622.974121,410.116333,26.691032,695.571289,410.169861,19.267004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,'2018/05/10 09:48:24:790',7,431.588684,451.557068,3.635292,503.93219,421.036377,26.535498,566.189636,414.317169,29.344778,621.866699,411.654755,26.888763,690.71167,410.614624,18.922911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,'2018/05/10 09:48:24:840',7,429.712585,451.790192,3.919655,505.028198,422.122864,26.707294,566.831543,414.910126,29.387901,622.814819,411.544922,26.78685,690.27179,409.928345,18.651482,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,'2018/05/10 09:48:24:890',7,432.499084,451.878723,3.719856,505.03418,420.21167,26.448183,566.095337,413.719971,29.237633,623.635498,410.533722,26.728479,692.544067,410.482361,18.725676,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,'2018/05/10 09:48:24:940',7,434.303894,449.440887,3.587997,504.98996,421.285217,26.638239,565.513184,414.843567,29.570936,623.846313,411.433655,27.161875,693.625244,410.786377,19.244852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,'2018/05/10 09:48:24:991',7,436.722382,447.903229,3.153328,504.612762,419.584442,26.309973,564.751831,414.323303,29.396364,623.738647,411.225647,27.142532,695.05481,411.78595,19.42498,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
